Part ID,Package,Layer,Rotation,X,Y
U259,SOIC127P780X200-20N-CAP,TOP,0,-20.57,30.6916
U1,SOP50P2000X120-48N,TOP,0,15.24,16.51
7R,SOIC127P600X175-16N-CAP,TOP,0,-20.15,15.337
C1,CAPC1005X55N,TOP,-90,26.67,17.145
